src,dst,sport,dport,proto,duration,pkt_count,total_bytes,throughput_bps,avg_pkt,min_pkt,max_pkt,median_pkt,mean_iat,std_iat,up_down_ratio,app_proto
167.82.60.84,192.168.29.189,443,52016,IP,0.007266044616699219,8,10336,11380056.738154614,1292.0,0,1292,0.0,0.001038006373814174,0.0016910754483420395,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0062830448150634766,8,10336,13160498.20331651,1292.0,0,1292,0.0,0.0008975778307233538,0.0010792177693759889,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0056989192962646484,8,10336,14509417.610843828,1292.0,0,1292,0.0,0.0008141313280378069,0.001309362430312688,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.007243156433105469,8,8003,8839240.266491113,1000.375,0,1292,0.0,0.0010347366333007812,0.0015207560525949053,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.03521013259887695,8,536,121783.12558063948,67.0,0,67,0.0,0.005030018942696708,0.006068543331069263,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.18629813194274902,8,3796,163007.5389555293,474.5,0,1322,0.0,0.026614018848964145,0.03895749427636479,1.0,HTTPS
185.40.232.169,192.168.29.189,443,49666,IP,0.3331470489501953,8,6318,151716.78740445996,789.75,0,2974,0.0,0.04759243556431362,0.07454020909974825,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.02113795280456543,8,6601,2498255.1758084344,825.125,0,1322,0.0,0.0030197075435093473,0.004993517099345589,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0489649772644043,8,5831,952680.9284135285,728.875,0,1322,0.0,0.006994996752057757,0.010529500703769783,1.0,HTTPS
185.40.232.169,192.168.29.189,443,49666,IP,0.16448187828063965,8,2735,133023.77276278578,341.875,0,750,0.0,0.02349741118294852,0.05659920872563391,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.14967799186706543,8,7113,380176.1320431032,889.125,0,1322,0.0,0.021382570266723633,0.05033195510627282,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.009391069412231445,8,8099,6899320.743557846,1012.375,0,1322,0.0,0.0013415813446044922,0.002540915930829396,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.009886980056762695,8,9338,7555795.558513588,1167.25,0,1322,0.0,0.0014124257223946707,0.0027791080439537206,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.04627585411071777,8,3722,643445.7142327211,465.25,0,1322,0.0,0.00661083630153111,0.01228682236191247,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.059290170669555664,8,6172,832785.5940099967,771.5,0,1322,0.0,0.008470024381365095,0.010313296509382596,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.09395194053649902,8,6471,551005.1171310171,808.875,0,1322,0.0,0.013421705790928431,0.02920846283505122,1.0,HTTPS
192.168.29.189,51.17.146.115,59737,443,IP,0.3499479293823242,8,6298,143975.70543975016,787.25,0,2974,0.0,0.04999256134033203,0.07763357391183538,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.09806299209594727,8,5083,414672.2339474746,635.375,0,1292,0.0,0.01400899887084961,0.032177861699788084,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.14035987854003906,8,6500,370476.2396553833,812.5,0,1292,0.0,0.02005141122000558,0.046028244286259776,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.06663990020751953,8,6623,795079.2218326489,827.875,0,1292,0.0,0.00951998574393136,0.017194365468849546,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.055090904235839844,8,8150,1183498.4541347136,1018.75,0,1322,0.0,0.007870129176548548,0.017265495648142955,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.042034149169921875,8,5243,997855.3349668754,655.375,0,1322,0.0,0.006004878452845982,0.009098765790827669,1.0,HTTPS
192.168.29.189,51.17.146.115,59737,443,IP,0.44457507133483887,8,3490,62801.54196718692,436.25,0,922,0.0,0.06351072447640556,0.07662040988853729,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.14178085327148438,8,5865,330933.26015013317,733.125,0,1322,0.0,0.020254407610212053,0.03260472164248186,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.003122091293334961,8,2836,7266923.952042764,354.5,0,1322,0.0,0.00044601304190499444,0.0005779918390716373,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.21652698516845703,8,5838,215695.97878834594,729.75,0,1322,0.0,0.03093242645263672,0.04387309885337615,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00032019615173339844,8,9162,228909684.2769918,1145.25,0,1292,0.0,4.574230739048549e-05,3.700405324918111e-05,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.01306009292602539,8,6668,4084503.8624265217,833.5,0,1292,0.0,0.0018657275608607701,0.00453252089622756,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00038695335388183594,8,10336,213689839.28034505,1292.0,0,1292,0.0,5.527905055454799e-05,5.76184865782265e-05,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.008591890335083008,8,6678,6217956.458528735,834.75,0,1292,0.0,0.0012274129050118582,0.0017163377562106619,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.01036214828491211,8,7050,5442886.788458884,881.25,0,1292,0.0,0.0014803068978445871,0.0019610632252633218,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.003345966339111328,8,5562,13298400.369388627,695.25,0,1292,0.0,0.0004779951913016183,0.001093505487887904,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0009491443634033203,8,8322,70143175.86134137,1040.25,0,1292,0.0,0.00013559205191476003,0.0002113475367119742,1.0,HTTPS
192.168.29.1,192.168.29.189,53,52307,IP,0.0,1,116,0.0,116.0,0,116,0.0,0.0,0.0,1.0,DNS
192.168.29.1,192.168.29.189,53,64512,IP,0.07907795906066895,2,329,33283.61064529648,164.5,0,256,0.0,0.07907795906066895,0.0,1.0,DNS
192.168.29.1,192.168.29.189,53,60443,IP,0.0818490982055664,2,330,32254.478764928634,165.0,0,257,0.0,0.0818490982055664,0.0,1.0,DNS
167.82.60.84,192.168.29.189,443,52016,IP,0.005910158157348633,8,4604,6231982.126265682,575.5,0,1292,0.0,0.0008443083081926618,0.0007138093073535224,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.047369956970214844,8,6713,1133714.3505063318,839.125,0,1292,0.0,0.006767136710030692,0.015682239887315784,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,7.009506225585938e-05,8,10336,1179655133.170068,1292.0,0,1292,0.0,1.0013580322265625e-05,8.829308507657541e-07,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.006726980209350586,8,6662,7922722.877334751,832.75,0,1292,0.0,0.0009609971727643694,0.002024857190942244,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,9.703636169433594e-05,8,10336,852134174.8206388,1292.0,0,1292,0.0,1.3862337384905135e-05,1.0069265024385782e-06,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0001900196075439453,8,10336,435155093.03889585,1292.0,0,1292,0.0,2.7145658220563617e-05,2.8565592556356372e-06,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0036699771881103516,8,7886,17190297.58669525,985.75,0,1292,0.0,0.0005242824554443359,0.001134959350076488,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.002582073211669922,8,9112,28231577.50544783,1139.0,0,1292,0.0,0.0003688676016671317,0.0005904276098180846,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0004799365997314453,8,7888,131484033.58966716,986.0,0,1292,0.0,6.856237139020647e-05,5.257546435576035e-05,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0050048828125,8,10336,16521465.75609756,1292.0,0,1292,0.0,0.0007149832589285714,0.0013619527390020354,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0008509159088134766,8,6763,63583251.22331185,845.375,0,1292,0.0,0.00012155941554478236,9.267045503313668e-05,1.0,HTTPS
192.168.29.189,44.235.30.229,64155,443,IP,0.5715789794921875,8,6265,87686.9195653915,783.125,0,2974,0.0,0.08165413992745536,0.12782177204499617,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.031649112701416016,8,536,135485.63084386723,67.0,0,67,0.0,0.004521301814488002,0.008805027249585031,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0,8,10576,0.0,1322.0,0,1322,0.0,0.0,0.0,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0026001930236816406,8,8099,24918150.079589218,1012.375,0,1322,0.0,0.0003714561462402344,0.0007455028241836345,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.11127591133117676,8,8611,619073.7885307194,1076.375,0,1322,0.0,0.01589655876159668,0.037702062572245745,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.046360015869140625,8,6132,1058153.2184645766,766.5,0,1322,0.0,0.006622859409877232,0.013000151113566755,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00015497207641601562,8,9163,473014246.79384613,1145.375,0,1292,0.0,2.2138868059430805e-05,1.1672029556283977e-05,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0002579689025878906,8,10336,320534758.92051756,1292.0,0,1292,0.0,3.6852700369698664e-05,4.585819974546933e-06,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.005258083343505859,8,2994,4555272.032647138,374.25,0,1292,0.0,0.0007511547633579799,0.0007279237203806917,1.0,HTTPS
192.168.29.189,44.235.30.229,50664,443,IP,0.5732920169830322,8,6329,88317.99240193948,791.125,0,2974,0.0,0.0818988595690046,0.12612070175721043,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.05083489418029785,8,6336,997110.3671470849,792.0,0,1322,0.0,0.00726212774004255,0.016387892791224438,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.05738210678100586,8,8071,1125228.8147317162,1008.875,0,1322,0.0,0.00819744382585798,0.018374519810053853,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.05324888229370117,8,7437,1117319.2269434321,929.625,0,1322,0.0,0.007606983184814453,0.011997147292411801,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0010979175567626953,8,8034,58539914.59022801,1004.25,0,1292,0.0,0.00015684536525181362,0.00023034388154272628,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.006891965866088867,8,4657,5405714.526723631,582.125,0,1292,0.0,0.0009845665522984096,0.0017516026250219486,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00021195411682128906,8,10174,384007639.10911137,1271.75,0,1292,0.0,3.0279159545898438e-05,2.9917494436905693e-05,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,7.104873657226562e-05,8,10336,1163820836.0805368,1292.0,0,1292,0.0,1.014981951032366e-05,6.092801713942908e-07,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0057718753814697266,8,7893,10939945.13511504,986.625,0,1292,0.0,0.0008245536259242467,0.001898313070965931,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,7.605552673339844e-05,8,10336,1087205671.322884,1292.0,0,1292,0.0,1.0865075247628348e-05,1.3478387381287562e-06,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.007508039474487305,8,3180,3388367.9070210536,397.5,0,1292,0.0,0.0010725770677839006,0.0008757091247694218,1.0,HTTPS
192.168.29.1,192.168.29.189,53,58247,IP,0.2627730369567871,2,248,7550.241923513134,124.0,0,132,0.0,0.2627730369567871,0.0,1.0,DNS
185.40.232.169,192.168.29.189,443,49666,IP,1.868962049484253,8,498,2131.664471784967,62.25,0,96,0.0,0.26699457849775043,0.3896108977547408,1.0,HTTPS
192.168.29.189,44.235.30.229,64155,443,IP,0.5877969264984131,8,3472,47254.41516930931,434.0,0,913,0.0,0.0839709894997733,0.12245364975870128,1.0,HTTPS
192.168.29.189,3.0.216.198,50373,443,IP,0.1590101718902588,8,6361,320029.84082754445,795.125,0,2974,0.0,0.022715738841465542,0.03521327271155778,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.3632071018218994,8,4939,108786.41910304641,617.375,0,1322,0.0,0.05188672883169992,0.0764494898245939,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.011662960052490234,8,8073,5537530.75628603,1009.125,0,1322,0.0,0.0016661371503557479,0.0030502684657506625,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.014142036437988281,8,8778,4965621.486546632,1097.25,0,1322,0.0,0.0020202909197126117,0.003812814677383821,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0,8,10372,0.0,1296.5,0,1322,0.0,0.0,0.0,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00793910026550293,8,4361,4394452.624763506,545.125,0,1322,0.0,0.0011341571807861328,0.0015576750068861385,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.04572701454162598,8,4654,814223.2851459647,581.75,0,1322,0.0,0.006532430648803711,0.010427632753271333,1.0,HTTPS
192.168.29.189,3.0.216.198,50373,443,IP,0.29308509826660156,8,3472,94771.10970252698,434.0,0,913,0.0,0.04186929975237165,0.03682369066931899,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.45801591873168945,8,6340,110738.50913402927,792.5,0,1292,0.0,0.0654308455330985,0.14451709852710726,1.0,HTTPS
192.168.29.189,239.255.255.250,51027,1900,IP,3.0242388248443604,4,848,2243.2090826521057,212.0,0,212,0.0,1.0080796082814534,0.002432851291930902,1.0,UNKNOWN
192.168.29.1,224.0.0.1,0,0,IP,0.0,1,50,0.0,50.0,0,50,0.0,0.0,0.0,1.0,UNKNOWN
192.168.29.189,35.213.145.237,58160,443,IP,0.07818317413330078,5,333,34073.82764299045,66.6,0,93,0.0,0.019545793533325195,0.033618870443688456,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.22873210906982422,8,4435,155115.95702188514,554.375,0,1292,0.0,0.03267601558140346,0.07109045453440799,1.0,HTTPS
192.168.29.189,3.140.105.215,54857,443,IP,0.486907958984375,8,6329,103986.798871827,791.125,0,2974,0.0,0.06955827985491071,0.10846028982159815,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.15562796592712402,8,4346,223404.57765978144,543.25,0,1322,0.0,0.022232566561017717,0.02385339978832205,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.10961008071899414,8,5630,410911.11058907467,703.75,0,1322,0.0,0.015658582959856306,0.027509642894175804,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00028705596923828125,8,9457,263558358.3255814,1182.125,0,1322,0.0,4.100799560546875e-05,0.00010044866460769334,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.04057598114013672,8,6267,1235607.829835241,783.375,0,1322,0.0,0.005796568734305245,0.01153617932458184,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00021219253540039062,8,10174,383576169.8516854,1271.75,0,1292,0.0,3.0313219342912945e-05,3.304667492460444e-05,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.01059103012084961,8,6668,5036714.974021881,833.5,0,1292,0.0,0.0015130043029785156,0.003673496503289983,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0015549659729003906,8,9111,46874337.61913524,1138.875,0,1292,0.0,0.00022213799612862722,0.000468814972083448,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00011110305786132812,8,10336,744245942.3862661,1292.0,0,1292,0.0,1.587186540876116e-05,2.5000911853657544e-06,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0001709461212158203,8,10336,483707962.55509067,1292.0,0,1292,0.0,2.4420874459402902e-05,9.420966944395997e-06,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0074939727783203125,8,9111,9726216.274879104,1138.875,0,1292,0.0,0.0010705675397600447,0.0024650629978690305,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0076770782470703125,8,7354,7663332.078509317,919.25,0,1292,0.0,0.0010967254638671875,0.0026581952212325595,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.11983895301818848,8,4211,281110.60011419683,526.375,0,1292,0.0,0.017119850431169783,0.04089121133758573,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.19244790077209473,8,5390,224060.64096830343,673.75,0,1292,0.0,0.02749255725315639,0.05300311538173465,1.0,HTTPS
192.168.29.189,34.0.0.42,51843,443,802.1Q,0.011896133422851562,3,237,159379.51707551707,79.0,0,97,0.0,0.005948066711425781,0.005948066711425781,1.0,HTTPS
192.168.29.189,34.0.0.42,51843,443,IP,0.012079000473022461,2,108,71529.09728993545,54.0,0,54,0.0,0.012079000473022461,0.0,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.07442688941955566,8,5593,601180.5726257252,699.125,0,1322,0.0,0.010632412774222237,0.012514480994832902,1.0,HTTPS
192.168.29.189,3.140.105.215,54857,443,IP,1.3072729110717773,8,3166,19374.684341339755,395.75,0,913,0.0,0.1867532730102539,0.20258178463334295,1.0,HTTPS
192.168.29.189,44.235.30.229,50664,443,IP,0.2806239128112793,4,902,25714.130801293435,225.5,0,660,0.0,0.09354130427042644,0.13134423512040488,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.4644789695739746,8,5582,96142.13543609733,697.75,0,1322,0.0,0.0663541385105678,0.08701407132630752,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.002852916717529297,8,9227,25873871.307370882,1153.375,0,1322,0.0,0.0004075595310756138,0.0009983128909432381,1.0,HTTPS
192.168.29.189,52.158.118.224,59676,443,IP,0.38211798667907715,8,6329,132503.57681415146,791.125,0,2974,0.0,0.05458828381129673,0.08597417831350804,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.7523729801177979,8,7734,82235.80808326317,966.75,0,1292,0.0,0.10748185430254255,0.22396397112921068,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.2187027931213379,8,3097,113286.16176499445,387.125,0,1292,0.0,0.031243256160191128,0.06975157224303914,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.04493904113769531,8,6849,1219251.6487415645,856.125,0,1322,0.0,0.0064198630196707586,0.008350347979739632,1.0,HTTPS
192.168.29.189,52.158.118.224,59676,443,IP,0.45151495933532715,8,3472,61517.341620062616,434.0,0,913,0.0,0.06450213704790388,0.07645946850859338,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.22828292846679688,8,5129,179741.86802132247,641.125,0,1292,0.0,0.032611846923828125,0.06455847942278012,1.0,HTTPS
192.168.29.189,2.18.51.37,59263,443,IP,0.017004966735839844,8,7058,3320441.6613762546,882.25,0,1292,0.0,0.0024292809622628348,0.005586319893388998,1.0,HTTPS
192.168.29.189,2.18.51.37,59263,443,IP,0.014776945114135742,8,3027,1638769.0292518435,378.375,0,1292,0.0,0.002110992159162249,0.005165113216617772,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.04573988914489746,8,6885,1204200.5573191138,860.625,0,1322,0.0,0.0065342698778424945,0.01583856108507298,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.018846988677978516,8,6668,2830372.581606578,833.5,0,1322,0.0,0.002692426953996931,0.005510725517260496,1.0,HTTPS
192.168.29.189,2.18.51.37,59263,443,IP,0.2462630271911621,8,915,29724.31584022492,114.375,0,371,0.0,0.0351804324558803,0.0683702618579846,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.12221908569335938,8,5897,385995.36015481135,737.125,0,1322,0.0,0.017459869384765625,0.03162089016688563,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.10088300704956055,8,7012,556050.0389569262,876.5,0,1322,0.0,0.01441185814993722,0.03428915462903603,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.10249209403991699,8,8894,694219.3997157366,1111.75,0,1292,0.0,0.014641727719988142,0.03273065700752389,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,7.319450378417969e-05,8,10336,1129702309.941368,1292.0,0,1292,0.0,1.045635768345424e-05,9.227628152127992e-07,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0003349781036376953,8,9111,217590341.60284698,1138.875,0,1292,0.0,4.7854014805385047e-05,7.632030669041077e-05,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,6.699562072753906e-05,8,10336,1234229925.8078291,1292.0,0,1292,0.0,9.57080296107701e-06,5.165423968214001e-07,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,4.9114227294921875e-05,8,7893,1285655979.4951456,986.625,0,1292,0.0,7.016318184988839e-06,4.4492056145825875e-06,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0035278797149658203,8,10336,23438440.842873555,1292.0,0,1292,0.0,0.0005039828164236886,0.0011897205413664374,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0022950172424316406,8,10336,36029358.93953875,1292.0,0,1292,0.0,0.00032785960606166294,0.0007627203365770995,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.005868196487426758,8,888,1210593.4106366555,111.0,0,419,0.0,0.0008383137839181083,0.00106339034105689,1.0,HTTPS
192.168.29.189,3.140.105.215,54857,443,IP,2.297273874282837,8,1633,5686.740334379296,204.125,0,913,0.0,0.3281819820404053,0.6660020331533493,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.4250791072845459,8,2999,56441.259024146464,374.875,0,1292,0.0,0.060725586754935126,0.08689861927133942,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.11701393127441406,8,6551,447878.29473993054,818.875,0,1322,0.0,0.016716275896344866,0.03353105408337559,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0,8,9500,0.0,1187.5,0,1322,0.0,0.0,0.0,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.014664888381958008,8,5549,3027094.2978751077,693.625,0,1322,0.0,0.0020949840545654297,0.0032441811087460183,1.0,HTTPS
192.168.29.189,51.17.146.115,59737,443,IP,3.6765999794006348,7,402,874.721214714329,57.42857142857143,0,78,0.0,0.6127666632334391,0.8172761222684899,1.0,HTTPS
192.168.29.189,44.235.30.229,64155,443,IP,2.5967540740966797,7,402,1238.4692228195443,57.42857142857143,0,78,0.0,0.43279234568277997,0.6940843358838484,1.0,HTTPS
192.168.29.189,3.0.216.198,50373,443,IP,2.389777898788452,7,402,1345.731752574337,57.42857142857143,0,78,0.0,0.398296316464742,0.7053729887859298,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.22823095321655273,8,5602,196362.49758584308,700.25,0,1292,0.0,0.03260442188807896,0.037845756070453006,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.12444806098937988,8,3969,255142.58516819836,496.125,0,1322,0.0,0.01777829442705427,0.02912531221892643,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.1189119815826416,8,6770,455462.93383698945,846.25,0,1322,0.0,0.01698742594037737,0.031156355623143516,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.21512389183044434,8,8545,317770.3760300124,1068.125,0,1322,0.0,0.030731984547206333,0.07451496606950063,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,9.489059448242188e-05,8,10336,871403540.5829146,1292.0,0,1292,0.0,1.3555799211774553e-05,1.4939793313885627e-06,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.00014400482177734375,8,10336,574202995.2847682,1292.0,0,1292,0.0,2.0572117396763394e-05,2.393659919163616e-05,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.01743006706237793,8,4288,1968093.4030393807,536.0,0,1292,0.0,0.0024900095803397043,0.0059569472622536404,1.0,HTTPS
192.168.29.189,224.0.0.22,0,0,IP,2.0025179386138916,2,108,431.4568091200451,54.0,0,54,0.0,2.0025179386138916,0.0,1.0,UNKNOWN
167.82.60.84,192.168.29.189,443,52016,IP,0.3736279010772705,8,1591,34065.97837929589,198.875,0,968,0.0,0.053375414439610074,0.07348216979445905,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.012917041778564453,8,8356,5175178.7403004905,1044.5,0,1322,0.0,0.0018452916826520646,0.0035105123890496457,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.3257319927215576,8,6755,165903.2616000802,844.375,0,1292,0.0,0.04653314181736538,0.09669632624278889,1.0,HTTPS
192.168.29.189,2.18.51.37,59263,443,IP,0.0,1,66,0.0,66.0,0,66,0.0,0.0,0.0,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.3017270565032959,8,5279,139967.56038197284,659.875,0,1322,0.0,0.04310386521475656,0.07020797496712264,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.032238006591796875,8,6517,1617221.5813513193,814.625,0,1322,0.0,0.004605429513113839,0.009055631195403797,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0661611557006836,8,8009,968423.2284252252,1001.125,0,1292,0.0,0.009451593671526228,0.020767024704156176,1.0,HTTPS
192.168.29.189,3.140.105.215,54857,443,IP,0.23911404609680176,2,108,3613.3385474570678,54.0,0,54,0.0,0.23911404609680176,0.0,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.4991779327392578,8,1943,31139.197028806364,242.875,0,1322,0.0,0.0713111332484654,0.07965853730580122,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.04566001892089844,8,6772,1186508.4877396717,846.5,0,1322,0.0,0.0065228598458426336,0.009661928798581946,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.043833017349243164,8,6425,1172632.0273702876,803.125,0,1292,0.0,0.006261859621320452,0.012222823350821683,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0015671253204345703,8,8262,42176588.64810589,1032.75,0,1292,0.0,0.0002238750457763672,0.0005048161321623228,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.002070903778076172,8,9111,35196227.256734975,1138.875,0,1292,0.0,0.00029584339686802456,0.0005517743356778029,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.0016150474548339844,8,6278,31097538.248597577,784.75,0,1292,0.0,0.00023072106497628347,0.00048797550941551745,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.3011620044708252,8,1827,48532.01859139543,228.375,0,1322,0.0,0.043023143495832174,0.07210962553540894,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,0.012635946273803711,8,7652,4844591.66520123,956.5,0,1322,0.0,0.0018051351819719588,0.002921011192538656,1.0,HTTPS
167.82.60.84,192.168.29.189,443,52016,IP,6.699562072753906e-05,8,10336,1234229925.8078291,1292.0,0,1292,0.0,9.57080296107701e-06,9.227628152127992e-07,1.0,HTTPS
